dept_no,dept_name,emp_no,title,first_name,last_name,from_date,to_date
d001,Marketing,256127,Staff,Patricio,Conde,1996-01-01,9999-01-01
d001,Marketing,405144,Staff,Alexius,Straney,1996-01-01,9999-01-01
d001,Marketing,241370,Staff,Moss,Perfilyeva,1996-01-01,9999-01-01
d001,Marketing,87239,Staff,Gritta,Haraldson,1996-01-02,9999-01-01
d001,Marketing,76376,Staff,Zvonko,Schauser,1996-01-02,9999-01-01
d001,Marketing,284806,Staff,Anneli,Bergere,1996-01-02,9999-01-01
d001,Marketing,484251,Staff,Chuanyi,Ertl,1996-01-03,9999-01-01
d001,Marketing,402326,Staff,Subbu,Shiratori,1996-01-04,9999-01-01
d001,Marketing,258984,Staff,Hongzue,Conia,1996-01-05,9999-01-01
d001,Marketing,236331,Staff,Golgen,Pettit,1996-01-06,9999-01-01
d001,Marketing,237961,Staff,Indrajit,Harllee,1996-01-08,9999-01-01
d001,Marketing,276109,Staff,Gaetan,Gide,1996-01-08,9999-01-01
d001,Marketing,230822,Staff,Saeko,Rebaine,1996-01-09,9999-01-01
d001,Marketing,487753,Staff,Magy,Thebaut,1996-01-09,9999-01-01
d001,Marketing,276282,Staff,Koldo,Reutenauer,1996-01-11,9999-01-01
d001,Marketing,204592,Staff,Odoardo,Hedayat,1996-01-12,9999-01-01
d001,Marketing,104683,Staff,Heekeun,Brender,1996-01-12,9999-01-01
d001,Marketing,424067,Staff,Takushi,Beeson,1996-01-12,9999-01-01
d001,Marketing,203176,Staff,Trygve,Laventhal,1996-01-12,9999-01-01
d001,Marketing,217125,Staff,Tuval,Maliniak,1996-01-12,9999-01-01
d001,Marketing,469294,Staff,Xiadong,Perl,1996-01-13,9999-01-01
d001,Marketing,422930,Staff,Mizuhito,Demeyer,1996-01-14,9999-01-01
d001,Marketing,221573,Staff,Mansur,Murthy,1996-01-14,9999-01-01
d001,Marketing,26339,Staff,Susuma,Kawashima,1996-01-14,9999-01-01
d001,Marketing,97329,Staff,Chaosheng,Falck,1996-01-17,9999-01-01
d001,Marketing,200496,Staff,Gil,Yoshizawa,1996-01-18,9999-01-01
d001,Marketing,491349,Staff,Wayne,Feldmann,1996-01-19,9999-01-01
d001,Marketing,28219,Staff,Feiyu,Lally,1996-01-19,9999-01-01
d001,Marketing,39788,Staff,Chuanyi,Kalafatis,1996-01-20,9999-01-01
d001,Marketing,280706,Staff,Emdad,Ranze,1996-01-21,9999-01-01
d001,Marketing,276853,Staff,Arnd,DuCasse,1996-01-22,9999-01-01
d001,Marketing,89410,Staff,Munenori,Mansanne,1996-01-23,9999-01-01
d001,Marketing,478182,Staff,Honglan,Choobineh,1996-01-24,9999-01-01
d001,Marketing,237664,Staff,Ramya,Linares,1996-01-25,9999-01-01
d001,Marketing,286505,Staff,Masaru,Jiang,1996-01-25,9999-01-01
d001,Marketing,446443,Staff,Thodoros,Rathonyi,1996-01-27,9999-01-01
d001,Marketing,401171,Staff,Huei,Sevcikova,1996-01-27,9999-01-01
d001,Marketing,453051,Staff,Oddvar,Lorin,1996-01-29,9999-01-01
d001,Marketing,273416,Staff,Basant,Cronau,1996-01-29,9999-01-01
d001,Marketing,293353,Staff,Zhanqiu,Barreiro,1996-01-30,9999-01-01
d001,Marketing,446106,Staff,Margo,Toyoshima,1996-02-01,9999-01-01
d001,Marketing,61241,Staff,Jolita,Flexer,1996-02-02,9999-01-01
d001,Marketing,460065,Staff,Ulises,Montemayor,1996-02-02,9999-01-01
d001,Marketing,452738,Staff,Nidapan,Zykh,1996-02-03,9999-01-01
d001,Marketing,477847,Staff,Xuejun,Versino,1996-02-03,9999-01-01
d001,Marketing,292576,Staff,Kiam,Ulupinar,1996-02-04,9999-01-01
d001,Marketing,260106,Staff,Srinidhi,Paciorek,1996-02-04,9999-01-01
d001,Marketing,52677,Staff,Nikolaus,Bazzichi,1996-02-05,9999-01-01
d001,Marketing,77233,Staff,Giordano,Beetstra,1996-02-08,9999-01-01
d001,Marketing,26866,Staff,Denis,Gecseg,1996-02-09,9999-01-01
d001,Marketing,221489,Staff,Lenore,Crooks,1996-02-10,9999-01-01
d001,Marketing,231539,Staff,Jiakeng,Jumpertz,1996-02-11,9999-01-01
d001,Marketing,424459,Staff,Mansur,Gadepally,1996-02-14,9999-01-01
d001,Marketing,445498,Staff,Tesuro,Oaver,1996-02-15,9999-01-01
d001,Marketing,212446,Staff,Toshiko,Siksek,1996-02-15,9999-01-01
d001,Marketing,238955,Staff,Douadi,Buchter,1996-02-16,9999-01-01
d001,Marketing,57811,Staff,Indrajit,Merel,1996-02-17,9999-01-01
d001,Marketing,84164,Staff,Arunachalam,Matzel,1996-02-20,9999-01-01
d001,Marketing,15974,Staff,Ulises,Nollmann,1996-02-21,9999-01-01
d001,Marketing,93419,Staff,Odoardo,Erol,1996-02-23,9999-01-01
d001,Marketing,424214,Staff,Mokhtar,Hagimont,1996-02-23,9999-01-01
d001,Marketing,81456,Staff,Trygve,Portugali,1996-02-24,9999-01-01
d001,Marketing,485482,Staff,Adas,Cunliffe,1996-02-24,9999-01-01
d001,Marketing,483924,Staff,Rasiah,Pfau,1996-02-25,9999-01-01
d001,Marketing,11786,Staff,Sarita,Birch,1996-02-28,9999-01-01
d001,Marketing,488295,Staff,Brigham,Kavraki,1996-02-29,9999-01-01
d001,Marketing,86589,Staff,Alain,Remmers,1996-02-29,9999-01-01
d001,Marketing,445566,Staff,Vugranam,Shihab,1996-03-01,9999-01-01
d001,Marketing,243052,Staff,Aamod,Hennings,1996-03-01,9999-01-01
d001,Marketing,109470,Staff,Aram,Moffat,1996-03-02,9999-01-01
d001,Marketing,20412,Staff,Yucai,Sidje,1996-03-02,9999-01-01
d001,Marketing,446734,Staff,Jayson,Pokrovskii,1996-03-03,9999-01-01
d001,Marketing,213941,Staff,Lakshmi,Masada,1996-03-03,9999-01-01
d001,Marketing,33629,Staff,Dzung,Kamber,1996-03-03,9999-01-01
d001,Marketing,280379,Staff,Tzvetan,Cronan,1996-03-04,9999-01-01
d001,Marketing,211974,Staff,Dinah,Salinas,1996-03-05,9999-01-01
d001,Marketing,250086,Staff,Mats,Anick,1996-03-05,9999-01-01
d001,Marketing,55570,Staff,Hironoby,Litvinov,1996-03-06,9999-01-01
d001,Marketing,497672,Staff,Zhiguo,Kirkerud,1996-03-07,9999-01-01
d001,Marketing,439948,Staff,Toshimitsu,Hatcliff,1996-03-08,9999-01-01
d001,Marketing,86648,Staff,Kazuhito,Gecsei,1996-03-08,9999-01-01
d001,Marketing,221312,Staff,Kristen,Kieras,1996-03-10,9999-01-01
d001,Marketing,203346,Staff,Rildo,Liesche,1996-03-11,9999-01-01
d001,Marketing,234968,Staff,Taiji,Montemayor,1996-03-12,9999-01-01
d001,Marketing,266718,Staff,Basim,Belinskaya,1996-03-13,9999-01-01
d001,Marketing,295924,Staff,Kasidit,Tsukune,1996-03-15,9999-01-01
d001,Marketing,17243,Staff,Ishfaq,Demke,1996-03-16,9999-01-01
d001,Marketing,278442,Staff,Janalee,Barreiro,1996-03-17,9999-01-01
d001,Marketing,404852,Staff,Tesuya,Muniz,1996-03-18,9999-01-01
d001,Marketing,71884,Staff,Bodo,Veevers,1996-03-20,9999-01-01
d001,Marketing,51855,Staff,Syozo,Schapire,1996-03-21,9999-01-01
d001,Marketing,77696,Staff,Janche,Veeraraghavan,1996-03-21,9999-01-01
d001,Marketing,11953,Staff,Moheb,Baar,1996-03-21,9999-01-01
d001,Marketing,74875,Staff,Sajjad,Delgrossi,1996-03-21,9999-01-01
d001,Marketing,458252,Staff,Aimee,Lorys,1996-03-22,9999-01-01
d001,Marketing,448174,Staff,Kien,Stranks,1996-03-24,9999-01-01
d001,Marketing,273011,Staff,Yonghong,Restivo,1996-03-24,9999-01-01
d001,Marketing,86438,Staff,Jayesh,Koblick,1996-03-24,9999-01-01
d001,Marketing,455229,Staff,Bernt,Tsukuda,1996-03-27,9999-01-01
d001,Marketing,246973,Staff,Mountaz,Imataki,1996-04-03,9999-01-01
d001,Marketing,206350,Staff,Shaunak,Luit,1996-04-04,9999-01-01
d001,Marketing,243679,Staff,Satoru,Bugaenko,1996-04-05,9999-01-01
d001,Marketing,461385,Staff,Theirry,Fairtlough,1996-04-06,9999-01-01
d001,Marketing,249090,Staff,Khue,Nishimukai,1996-04-06,9999-01-01
d001,Marketing,284782,Staff,Wojceich,Baaz,1996-04-07,9999-01-01
d001,Marketing,425190,Staff,Ishfaq,Isaak,1996-04-07,9999-01-01
d001,Marketing,492637,Staff,Ottavia,Lorys,1996-04-08,9999-01-01
d001,Marketing,223988,Staff,Sumali,Hegner,1996-04-10,9999-01-01
d001,Marketing,212358,Staff,Howell,Braccini,1996-04-11,9999-01-01
d001,Marketing,15667,Staff,Isamu,Flasterstein,1996-04-11,9999-01-01
d001,Marketing,62886,Staff,Jeanne,Schmiedel,1996-04-12,9999-01-01
d001,Marketing,75715,Staff,Lena,Schaar,1996-04-12,9999-01-01
d001,Marketing,418914,Staff,Shahar,Hashii,1996-04-13,9999-01-01
d001,Marketing,202260,Staff,Gunilla,Gyimothy,1996-04-14,9999-01-01
d001,Marketing,20782,Staff,Youngkon,Sidou,1996-04-17,9999-01-01
d001,Marketing,419313,Staff,Jiakeng,Bazelow,1996-04-17,9999-01-01
d001,Marketing,439503,Staff,Baocai,Sridhar,1996-04-18,9999-01-01
d001,Marketing,46526,Staff,Evgueni,Maccarone,1996-04-19,9999-01-01
d001,Marketing,213953,Staff,Guoxiang,Prochazka,1996-04-20,9999-01-01
d001,Marketing,225506,Staff,Kristina,Nitta,1996-04-20,9999-01-01
d001,Marketing,84570,Staff,Patricio,Asrin,1996-04-20,9999-01-01
d001,Marketing,460223,Staff,Constantino,Preusig,1996-04-21,9999-01-01
d001,Marketing,418458,Staff,Seongbae,Kolvik,1996-04-24,9999-01-01
d001,Marketing,81625,Staff,Irene,Koshino,1996-04-25,9999-01-01
d001,Marketing,440451,Staff,Duro,Kranzdorf,1996-04-25,9999-01-01
d001,Marketing,447763,Staff,Xuejia,Apsitis,1996-04-25,9999-01-01
d001,Marketing,40238,Staff,Ekawit,Hopewell,1996-04-26,9999-01-01
d001,Marketing,420537,Staff,Jongsuk,Genin,1996-04-26,9999-01-01
d001,Marketing,44696,Staff,Trygve,Levasseur,1996-04-27,9999-01-01
d001,Marketing,408400,Staff,Guadalupe,Conte,1996-04-28,9999-01-01
d001,Marketing,469126,Staff,Arco,Baranowski,1996-04-28,9999-01-01
d001,Marketing,499697,Staff,Shaowei,Kitai,1996-04-29,9999-01-01
d001,Marketing,449761,Staff,Yucai,Schlenzig,1996-04-30,9999-01-01
d001,Marketing,298741,Staff,Gennadi,Fordan,1996-04-30,9999-01-01
d001,Marketing,203657,Staff,Georg,Pocchiola,1996-05-01,9999-01-01
d001,Marketing,463230,Staff,Taiji,Conde,1996-05-01,9999-01-01
d001,Marketing,480736,Staff,Mabo,Domenig,1996-05-01,9999-01-01
d001,Marketing,38242,Staff,Nahid,Schiper,1996-05-03,9999-01-01
d001,Marketing,61044,Staff,Jordanka,Angiulli,1996-05-03,9999-01-01
d001,Marketing,33238,Staff,Bowen,Diderrich,1996-05-04,9999-01-01
d001,Marketing,10239,Staff,Nikolaos,Llado,1996-05-04,9999-01-01
d001,Marketing,44328,Staff,Kolar,Renear,1996-05-05,9999-01-01
d001,Marketing,40762,Staff,Tze,Tanemo,1996-05-06,9999-01-01
d001,Marketing,12418,Staff,Jongsuk,Lorin,1996-05-08,9999-01-01
d001,Marketing,465298,Staff,Tonny,Egerstedt,1996-05-10,9999-01-01
d001,Marketing,99548,Staff,Licheng,Stanger,1996-05-10,9999-01-01
d001,Marketing,54919,Staff,Falguni,Peltason,1996-05-11,9999-01-01
d001,Marketing,41986,Staff,Conal,Wilfing,1996-05-12,9999-01-01
d001,Marketing,278490,Staff,Martine,Selvestrel,1996-05-14,9999-01-01
d001,Marketing,24362,Staff,Collette,Constantine,1996-05-15,9999-01-01
d001,Marketing,482198,Staff,Zhilian,Plump,1996-05-16,9999-01-01
d001,Marketing,470470,Staff,Mohamadou,Matteis,1996-05-17,9999-01-01
d001,Marketing,208802,Staff,Berthier,Attimonelli,1996-05-17,9999-01-01
d001,Marketing,400305,Staff,Subir,Kaltofen,1996-05-18,9999-01-01
d001,Marketing,476447,Staff,Goncalo,Aingworth,1996-05-19,9999-01-01
d001,Marketing,40012,Staff,Chinhyun,Ozeri,1996-05-20,9999-01-01
d001,Marketing,497899,Staff,Tonny,Roisin,1996-05-20,9999-01-01
d001,Marketing,10859,Staff,King,Bernini,1996-05-21,9999-01-01
d001,Marketing,59802,Staff,Huiqun,Tomescu,1996-05-23,9999-01-01
d001,Marketing,276450,Staff,Sachin,Budinsky,1996-05-24,9999-01-01
d001,Marketing,468239,Staff,Amabile,Onuegbe,1996-05-24,9999-01-01
d001,Marketing,488926,Staff,Babette,Kaiser,1996-05-25,9999-01-01
d001,Marketing,274466,Staff,Hilari,Rosis,1996-05-25,9999-01-01
d001,Marketing,214584,Staff,Shalesh,Boudaillier,1996-05-26,9999-01-01
d001,Marketing,224316,Staff,Niteen,Busillo,1996-05-26,9999-01-01
d001,Marketing,226165,Staff,Emran,Dayang,1996-05-26,9999-01-01
d001,Marketing,475180,Staff,Babette,Kading,1996-05-28,9999-01-01
d001,Marketing,227427,Staff,Dulce,Mukaidono,1996-05-28,9999-01-01
d001,Marketing,468616,Staff,Serge,Choobineh,1996-05-28,9999-01-01
d001,Marketing,480707,Staff,Satoru,McClurg,1996-05-30,9999-01-01
d001,Marketing,57282,Staff,Kazuhira,Eppinger,1996-05-30,9999-01-01
d001,Marketing,295437,Staff,Mikhail,Grabner,1996-05-31,9999-01-01
d001,Marketing,24092,Staff,Hein,Giarratana,1996-06-01,9999-01-01
d001,Marketing,54980,Staff,Sadok,Cannata,1996-06-02,9999-01-01
d001,Marketing,51522,Staff,Tran,Gils,1996-06-05,9999-01-01
d001,Marketing,494468,Staff,Vincent,Nergos,1996-06-07,9999-01-01
d001,Marketing,475660,Staff,Mark,Selvestrel,1996-06-07,9999-01-01
d001,Marketing,464384,Staff,Pranav,Samarati,1996-06-09,9999-01-01
d001,Marketing,436272,Staff,Chinho,Karlin,1996-06-10,9999-01-01
d001,Marketing,405071,Staff,Florian,Linnainmaa,1996-06-10,9999-01-01
d001,Marketing,90295,Staff,Radhakrishnan,Nitto,1996-06-10,9999-01-01
d001,Marketing,208165,Staff,Elzbieta,Kavraki,1996-06-10,9999-01-01
d001,Marketing,72746,Staff,Masaki,Furudate,1996-06-11,9999-01-01
d001,Marketing,406252,Staff,Apostol,Boyle,1996-06-13,9999-01-01
d001,Marketing,268039,Staff,Akeno,Merli,1996-06-13,9999-01-01
d001,Marketing,441645,Staff,Kamran,Stille,1996-06-14,9999-01-01
d001,Marketing,51627,Staff,Mart,Huhdanpaa,1996-06-15,9999-01-01
d001,Marketing,109510,Staff,Trygve,Barreiro,1996-06-16,9999-01-01
d001,Marketing,274195,Staff,Yucel,Gulla,1996-06-16,9999-01-01
d001,Marketing,429548,Staff,Shalesh,Liesche,1996-06-18,9999-01-01
d001,Marketing,287444,Staff,Make,Mungall,1996-06-21,9999-01-01
d001,Marketing,39486,Staff,Brewster,Brandsma,1996-06-22,9999-01-01
d001,Marketing,498930,Staff,Hisao,Matzov,1996-06-22,9999-01-01
d001,Marketing,40796,Staff,Byong,Cochrane,1996-06-23,9999-01-01
d001,Marketing,425758,Staff,Anneke,Perelgut,1996-06-24,9999-01-01
d001,Marketing,471093,Staff,Zito,Szmurlo,1996-06-26,9999-01-01
d001,Marketing,18491,Staff,Keung,Junet,1996-06-27,9999-01-01
d001,Marketing,105706,Staff,Adhemar,Grandbois,1996-06-27,9999-01-01
d001,Marketing,51042,Staff,Mariangiola,Sidje,1996-06-27,9999-01-01
d001,Marketing,476410,Staff,Akemi,Gunderson,1996-06-27,9999-01-01
d001,Marketing,204651,Staff,Nahla,Montemayor,1996-06-28,9999-01-01
d001,Marketing,54265,Staff,Jiong,Melton,1996-06-29,9999-01-01
d001,Marketing,272453,Staff,Kitty,Papsdorf,1996-06-29,9999-01-01
d001,Marketing,498063,Staff,Fei,Varker,1996-07-02,9999-01-01
d001,Marketing,415525,Staff,Kazuhira,Cannane,1996-07-02,9999-01-01
d001,Marketing,408177,Staff,Jackson,Thebaut,1996-07-03,9999-01-01
d001,Marketing,467139,Staff,Persi,Katalagarianos,1996-07-06,9999-01-01
d001,Marketing,442937,Staff,Tomoyuki,Varker,1996-07-07,9999-01-01
d001,Marketing,107139,Staff,Shen,Morrow,1996-07-07,9999-01-01
d001,Marketing,246183,Staff,Larisa,Sury,1996-07-08,9999-01-01
d001,Marketing,411757,Staff,Garnik,Baaleh,1996-07-08,9999-01-01
d001,Marketing,203671,Staff,Ennio,Gladwell,1996-07-09,9999-01-01
d001,Marketing,63539,Staff,Jixiang,Bach,1996-07-10,9999-01-01
d001,Marketing,458509,Staff,Mabhin,Ramalingam,1996-07-11,9999-01-01
d001,Marketing,272615,Staff,Debatosh,Heyers,1996-07-12,9999-01-01
d001,Marketing,434889,Staff,Gilbert,Iisaka,1996-07-13,9999-01-01
d001,Marketing,66977,Staff,Elliott,Bierbaum,1996-07-14,9999-01-01
d001,Marketing,466915,Staff,Tsz,Wendorf,1996-07-15,9999-01-01
d001,Marketing,280611,Staff,Giap,Honglei,1996-07-16,9999-01-01
d001,Marketing,492643,Staff,Renny,Homond,1996-07-16,9999-01-01
d001,Marketing,270177,Staff,Yunming,Ananiadou,1996-07-17,9999-01-01
d001,Marketing,421885,Staff,Nahum,Muntz,1996-07-17,9999-01-01
d001,Marketing,92452,Staff,Paloma,Ghandeharizadeh,1996-07-19,9999-01-01
d001,Marketing,470407,Staff,Shridhar,Dalton,1996-07-19,9999-01-01
d001,Marketing,477351,Staff,Aksel,Assaf,1996-07-20,9999-01-01
d001,Marketing,248614,Staff,True,Rodiger,1996-07-22,9999-01-01
d001,Marketing,468803,Staff,Radoslaw,Munch,1996-07-25,9999-01-01
d001,Marketing,253708,Staff,Kristen,Prampolini,1996-07-26,9999-01-01
d001,Marketing,256511,Staff,Luisa,Hainaut,1996-07-26,9999-01-01
d001,Marketing,297208,Staff,Lijia,Teitelbaum,1996-07-27,9999-01-01
d001,Marketing,279249,Staff,Alagu,Litecky,1996-07-31,9999-01-01
d001,Marketing,33907,Staff,Jaihie,Kisuki,1996-07-31,9999-01-01
d001,Marketing,433351,Staff,Fumino,Giveon,1996-07-31,9999-01-01
d001,Marketing,256996,Staff,Arfst,Highland,1996-08-01,9999-01-01
d001,Marketing,207063,Staff,Xinan,Staelin,1996-08-02,9999-01-01
d001,Marketing,495573,Staff,Gregory,Jansen,1996-08-02,9999-01-01
d001,Marketing,499216,Staff,Zhensheng,Ranai,1996-08-04,9999-01-01
d001,Marketing,409019,Staff,Chuanyi,Heiserman,1996-08-05,9999-01-01
d001,Marketing,271657,Staff,Stepehn,Mersereau,1996-08-05,9999-01-01
d001,Marketing,235308,Staff,Lena,Buchter,1996-08-06,9999-01-01
d001,Marketing,424070,Staff,Kannan,Huttel,1996-08-06,9999-01-01
d001,Marketing,277533,Staff,Nevin,Pillow,1996-08-06,9999-01-01
d001,Marketing,275523,Staff,Shiv,Khalid,1996-08-07,9999-01-01
d001,Marketing,47451,Staff,Tse,Klassen,1996-08-08,9999-01-01
d001,Marketing,427513,Staff,Tsvetan,Gils,1996-08-09,9999-01-01
d001,Marketing,237867,Staff,Maik,Rindone,1996-08-09,9999-01-01
d001,Marketing,253388,Staff,Feixiong,Zucker,1996-08-10,9999-01-01
d001,Marketing,101868,Staff,Evgueni,Douceur,1996-08-11,9999-01-01
d001,Marketing,422891,Staff,Achilleas,Erni,1996-08-12,9999-01-01
d001,Marketing,215727,Staff,Jiafu,Bain,1996-08-13,9999-01-01
d001,Marketing,404783,Staff,Masako,Pettit,1996-08-13,9999-01-01
d001,Marketing,227833,Staff,Oldrich,Encarnacion,1996-08-14,9999-01-01
d001,Marketing,469018,Staff,Vidya,Leaver,1996-08-15,9999-01-01
d001,Marketing,291148,Staff,Ger,Kusakari,1996-08-15,9999-01-01
d001,Marketing,266863,Staff,Toshimitsu,Rosca,1996-08-15,9999-01-01
d001,Marketing,12473,Staff,Charlene,Granlund,1996-08-15,9999-01-01
d001,Marketing,487127,Staff,Surveyors,Beetstra,1996-08-15,9999-01-01
d001,Marketing,491876,Staff,Tesuro,Cairo,1996-08-16,9999-01-01
d001,Marketing,99454,Staff,Maren,Bonifati,1996-08-16,9999-01-01
d001,Marketing,418337,Staff,Eberhardt,Ramras,1996-08-19,9999-01-01
d001,Marketing,82273,Staff,Vincent,Servi,1996-08-20,9999-01-01
d001,Marketing,218854,Staff,Anwar,Kuszyk,1996-08-20,9999-01-01
d001,Marketing,95726,Staff,Yoshinari,Levasseur,1996-08-21,9999-01-01
d001,Marketing,403527,Staff,Nidapan,Reinhard,1996-08-21,9999-01-01
d001,Marketing,265096,Staff,Tetsushi,Cesareni,1996-08-23,9999-01-01
d001,Marketing,449458,Staff,Seongbae,Muhlberg,1996-08-23,9999-01-01
d001,Marketing,456644,Staff,Sadegh,Atrawala,1996-08-24,9999-01-01
d001,Marketing,81903,Staff,Xuedong,Slobodova,1996-08-25,9999-01-01
d001,Marketing,282655,Staff,Persi,Dayana,1996-08-25,9999-01-01
d001,Marketing,433572,Staff,Slavian,Kuszyk,1996-08-26,9999-01-01
d001,Marketing,238192,Staff,Uma,Remmele,1996-08-26,9999-01-01
d001,Marketing,291484,Staff,Jessie,Rajaraman,1996-08-27,9999-01-01
d001,Marketing,42967,Staff,Saddek,Szemeredi,1996-08-27,9999-01-01
d001,Marketing,404129,Staff,Marsja,Mellouli,1996-08-27,9999-01-01
d001,Marketing,93207,Staff,Sashi,Pearson,1996-08-28,9999-01-01
d001,Marketing,421258,Staff,Zsolt,Samarati,1996-08-28,9999-01-01
d001,Marketing,68417,Staff,Ult,Taneja,1996-08-29,9999-01-01
d001,Marketing,212910,Staff,Zhenhua,Claffy,1996-08-30,9999-01-01
d001,Marketing,244996,Staff,Randy,Ambroszkiewicz,1996-08-31,9999-01-01
d001,Marketing,235426,Staff,Shahar,Thibadeau,1996-09-01,9999-01-01
d001,Marketing,15593,Staff,Jaihie,Gips,1996-09-01,9999-01-01
d001,Marketing,275940,Staff,Gadiel,Setlzner,1996-09-02,9999-01-01
d001,Marketing,229882,Staff,Quingbo,Busillo,1996-09-02,9999-01-01
d001,Marketing,51287,Staff,Subir,Sigstam,1996-09-03,9999-01-01
d001,Marketing,77194,Staff,Hausi,Dengi,1996-09-03,9999-01-01
d001,Marketing,255520,Staff,Hidefumi,Aamodt,1996-09-03,9999-01-01
d001,Marketing,435277,Staff,Sadegh,Prochazka,1996-09-03,9999-01-01
d001,Marketing,103521,Staff,Tamiya,Staelin,1996-09-03,9999-01-01
d001,Marketing,59805,Staff,Arco,Yoshimura,1996-09-04,9999-01-01
d001,Marketing,71348,Staff,Hairong,Herber,1996-09-05,9999-01-01
d001,Marketing,272202,Staff,Chanjung,Kobara,1996-09-05,9999-01-01
d001,Marketing,435056,Staff,Mack,Simkin,1996-09-06,9999-01-01
d001,Marketing,107404,Staff,Arun,Conia,1996-09-07,9999-01-01
d001,Marketing,26024,Staff,Richara,Zucker,1996-09-07,9999-01-01
d001,Marketing,209314,Staff,Aksel,Mukaidono,1996-09-08,9999-01-01
d001,Marketing,283625,Staff,Lihong,Zlotek,1996-09-09,9999-01-01
d001,Marketing,278194,Staff,Mototsugu,Murillo,1996-09-09,9999-01-01
d001,Marketing,217234,Staff,Lucian,Jahnichen,1996-09-10,9999-01-01
d001,Marketing,85684,Staff,Adhemar,Spell,1996-09-10,9999-01-01
d001,Marketing,278774,Staff,Sadegh,Rubsam,1996-09-10,9999-01-01
d001,Marketing,203764,Staff,Ghassan,Mersereau,1996-09-11,9999-01-01
d001,Marketing,83267,Staff,Yefim,Herath,1996-09-14,9999-01-01
d001,Marketing,77387,Staff,Gunilla,Dymetman,1996-09-14,9999-01-01
d001,Marketing,424084,Staff,Demin,Suwa,1996-09-14,9999-01-01
d001,Marketing,213239,Staff,Nalini,Murtagh,1996-09-15,9999-01-01
d001,Marketing,54310,Staff,Jovan,Eldridge,1996-09-15,9999-01-01
d001,Marketing,243515,Staff,Shahar,Wissmann,1996-09-15,9999-01-01
d001,Marketing,286295,Staff,Jaber,Tsukune,1996-09-17,9999-01-01
d001,Marketing,13041,Staff,Kazuhide,Zucker,1996-09-17,9999-01-01
d001,Marketing,227864,Staff,Tuval,Soicher,1996-09-18,9999-01-01
d001,Marketing,457118,Staff,Richard,Bhattacharjee,1996-09-18,9999-01-01
d001,Marketing,236240,Staff,Suzette,Deville,1996-09-21,9999-01-01
d001,Marketing,478949,Staff,Theron,Whitcomb,1996-09-21,9999-01-01
d001,Marketing,465663,Staff,Anoosh,Llado,1996-09-21,9999-01-01
d001,Marketing,231127,Staff,Izaskun,Kavvadias,1996-09-22,9999-01-01
d001,Marketing,252961,Staff,Kazuhiro,Emiris,1996-09-23,9999-01-01
d001,Marketing,482134,Staff,Aris,Schwartzburd,1996-09-24,9999-01-01
d001,Marketing,228525,Staff,Valeri,Ozeri,1996-09-24,9999-01-01
d001,Marketing,465337,Staff,Kien,Segond,1996-09-25,9999-01-01
d001,Marketing,495408,Staff,Serge,Lanzelotte,1996-09-26,9999-01-01
d001,Marketing,102596,Staff,Yucel,Kobara,1996-09-26,9999-01-01
d001,Marketing,22200,Staff,Adit,Bahk,1996-09-27,9999-01-01
d001,Marketing,407679,Staff,Irena,Tetzlaff,1996-09-28,9999-01-01
d001,Marketing,234929,Staff,Tonia,Chepyzhov,1996-09-28,9999-01-01
d001,Marketing,476638,Staff,Susanne,Matteis,1996-09-28,9999-01-01
d001,Marketing,291467,Staff,Jianwen,Bisiani,1996-09-29,9999-01-01
d001,Marketing,97852,Staff,Lenore,DeMori,1996-09-30,9999-01-01
d001,Marketing,51806,Staff,Fumitake,Tasistro,1996-09-30,9999-01-01
d001,Marketing,49621,Staff,Sasan,Rusterholz,1996-09-30,9999-01-01
d001,Marketing,485133,Staff,Rimon,Besancenot,1996-10-01,9999-01-01
d001,Marketing,241763,Staff,Rosalyn,Lukaszewicz,1996-10-02,9999-01-01
d001,Marketing,462038,Staff,Gianluca,Angot,1996-10-02,9999-01-01
d001,Marketing,438602,Staff,Adam,Uludag,1996-10-02,9999-01-01
d001,Marketing,447365,Staff,Hironoby,Naumovich,1996-10-02,9999-01-01
d001,Marketing,10418,Staff,Candida,Porotnikoff,1996-10-04,9999-01-01
d001,Marketing,404347,Staff,Shaunak,Azadmanesh,1996-10-04,9999-01-01
d001,Marketing,414862,Staff,Pranas,McConalogue,1996-10-05,9999-01-01
d001,Marketing,98243,Staff,Gio,Azulay,1996-10-07,9999-01-01
d001,Marketing,456804,Staff,Uinam,Bale,1996-10-08,9999-01-01
d001,Marketing,251874,Staff,Carrsten,Halevi,1996-10-08,9999-01-01
d001,Marketing,42295,Staff,Matt,Maierhofer,1996-10-08,9999-01-01
d001,Marketing,460296,Staff,Janalee,Kinley,1996-10-13,9999-01-01
